59.92.44.149 - - [09/Sep/2022:07:15:19 +0000] "GET /boaform/admin/formLogin?username=ec8&psd=ec8 HTTP/1.0" 404 382 "-" "-"
66.188.190.72 - - [09/Sep/2022:12:05:10 +0000] "GET /static/js/TARS.js HTTP/1.1" 200 826 "http://172.104.25.168/Endzone/TARS" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:10 +0000] "GET /static/images/EndzoneLogo.png HTTP/1.1" 304 275 "http://172.104.25.168/Endzone/TARS" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:10 +0000] "GET /static/css/nav.css HTTP/1.1" 200 1398 "http://172.104.25.168/Endzone/TARS" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:24 +0000] "GET /Endzone/TARS/Run?down=No%20Filter&distance=No%20Filter&yard=No%20Filter&hash=No%20Filter&games=&possession=Woodbury HTTP/1.1" 200 406 "http://172.104.25.168/Endzone/TARS" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:30 +0000] "GET /Endzone/GameManagement HTTP/1.1" 200 3113 "http://172.104.25.168/Endzone/TARS" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:30 +0000] "GET /static/css/GameManagement.css HTTP/1.1" 200 1149 "http://172.104.25.168/Endzone/GameManagement" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:30 +0000] "GET /static/css/Table.css HTTP/1.1" 200 1065 "http://172.104.25.168/Endzone/GameManagement" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:30 +0000] "GET /static/css/nav.css HTTP/1.1" 200 1398 "http://172.104.25.168/Endzone/GameManagement" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:30 +0000] "GET /static/images/EndzoneLogo.png HTTP/1.1" 304 275 "http://172.104.25.168/Endzone/GameManagement" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:39 +0000] "GET /Endzone/DAT HTTP/1.1" 200 3340 "http://172.104.25.168/Endzone/TARS" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:39 +0000] "GET /static/css/Filterbar.css HTTP/1.1" 200 774 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:39 +0000] "GET /static/css/DAT.css HTTP/1.1" 200 1556 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:39 +0000] "GET /static/leaflet_draw/leaflet.draw-src.css HTTP/1.1" 200 1835 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:39 +0000] "GET /static/css/nav.css HTTP/1.1" 200 1397 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:39 +0000] "GET /static/js/DAT.js HTTP/1.1" 200 4411 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:39 +0000] "GET /static/leaflet_draw/leaflet.draw.css HTTP/1.1" 200 1683 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:39 +0000] "GET /static/images/EndzoneLogo.png HTTP/1.1" 304 274 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:39 +0000] "GET /static/leaflet_draw/leaflet.draw.js HTTP/1.1" 200 14820 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:39 +0000] "GET /static/leaflet_draw/leaflet.draw-src.js HTTP/1.1" 200 27134 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:40 +0000] "GET /static/leaflet_draw/images/spritesheet.svg HTTP/1.1" 200 5925 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:40 +0000] "GET /Endzone/DAT/GetParam?team=Burnsville&opponent=Park&year=2021&possession=Park&_=1662725144984 HTTP/1.1" 200 345 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:40 +0000] "GET /static/spatial/EndzoneNorth.jpg HTTP/1.1" 200 85000 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:40 +0000] "GET /Endzone/DAT/GetData?team=Burnsville&opponent=Park&year=2021&drive=2&_=1662725144985 HTTP/1.1" 200 5705 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:40 +0000] "GET /static/spatial/FootballFieldBase.jpg HTTP/1.1" 200 626582 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:05:40 +0000] "GET /static/spatial/EndzoneSouth.jpg HTTP/1.1" 200 74895 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:06:18 +0000] "GET /Endzone/Formations HTTP/1.1" 200 1865 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:06:18 +0000] "GET /static/js/Formation.js HTTP/1.1" 200 1074 "http://172.104.25.168/Endzone/Formations" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:06:18 +0000] "GET /static/css/Formations.css HTTP/1.1" 200 1010 "http://172.104.25.168/Endzone/Formations" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:06:18 +0000] "GET /static/css/Table.css HTTP/1.1" 200 1066 "http://172.104.25.168/Endzone/Formations" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:06:18 +0000] "GET /static/css/nav.css HTTP/1.1" 200 1398 "http://172.104.25.168/Endzone/Formations" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:12:06:18 +0000] "GET /static/images/EndzoneLogo.png HTTP/1.1" 304 275 "http://172.104.25.168/Endzone/Formations" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
143.92.32.99 - - [09/Sep/2022:12:08:51 +0000] "GET / HTTP/1.1" 200 941 "-" "<title>(.*?)</title>"
128.14.209.162 - - [09/Sep/2022:13:06:49 +0000] "GET /Telerik.Web.UI.WebResource.axd?type=rau HTTP/1.1" 404 363 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
66.188.190.72 - - [09/Sep/2022:13:16:03 +0000] "GET /Endzone/Formations HTTP/1.1" 302 425 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:13:16:03 +0000] "GET /Login HTTP/1.1" 200 898 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:13:17:52 +0000] "GET /Login HTTP/1.1" 200 899 "http://172.104.25.168/Endzone/DAT" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
66.188.190.72 - - [09/Sep/2022:13:17:57 +0000] "GET /Login HTTP/1.1" 200 899 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
